Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
El Puerto de Liverpool,8.545,7.045,0.608,8.867,1508,Consumer Discretionary,Department Stores,North America,Mexico,2019
Israel Discount Bank,4.346,2.652,0.419,64.006,1508,Financials,Regional Banks,Asia,Israel,2019
Maroc Telecom,13.435,3.838,0.64,6.489,1508,,,Africa,Morocco,2019
MSCI,18.665,1.434,0.508,3.388,1511,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Mettler-Toledo International,18.1,2.936,0.513,2.619,1512,Industrials,Conglomerates,North America,United States,2019
Taishin Financial Holdings,4.806,1.839,0.429,58.135,1513,Financials,Investment Services,Asia,Taiwan,2019
Xerox,7.897,9.83,0.361,14.874,1513,Industrials,Business Products & Supplies,North America,United States,2019
Western Union,8.417,5.573,0.852,8.997,1515,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Hang Lung Group,4.044,1.278,0.674,25.366,1516,Financials,Real Estate,Asia,Hong Kong,2019
SEB SA,9.061,8.037,0.494,8.09,1517,Consumer Discretionary,Household Appliances,Europe,France,2019
Cencosud,5.987,15.71,0.298,15.632,1518,Consumer Discretionary,Specialty Stores,South America,Chile,2019
ICA Gruppen,7.421,13.258,0.417,9.097,1519,Consumer Staples,Food Retail,Europe,Sweden,2019
Jyske Bank,3.405,2.424,0.376,91.904,1520,Financials,Regional Banks,Europe,Denmark,2019
KPN,13.076,6.646,0.319,13.92,1521,Telecommunication Services,Telecommunications services,Europe,Netherlands,2019
Ceconomy,2.165,25.537,-0.25,12.545,1522,Consumer Discretionary,Department Stores,Europe,Germany,2019
Halyk Bank,3.347,3.006,0.718,23.513,1522,Financials,Regional Banks,Asia,Kazakhstan,2019
Kaisa Group Holdings,2.617,5.818,0.42,33.358,1524,Financials,Consumer Financial Services,Asia,China,2019
Jiangxi Bank,4.876,3.237,0.416,61.047,1525,Financials,Major Banks,Asia,China,2019
Finatis,0.26,44.249,-0.092,,1526,Consumer Staples,Food Retail,Europe,France,2019
Zhongyuan Bank,5.783,4.294,0.373,90.369,1526,Financials,Regional Banks,Asia,China,2019
Banca MPS,1.733,4,0.329,149.159,1528,Financials,Regional Banks,Europe,Italy,2019
Lindt & Sprungli,18.601,4.407,0.496,7.473,1529,Consumer Staples,Food Processing,Europe,Switzerland,2019
Dangote Cement,8.959,2.493,1.076,4.662,1530,Materials,Construction Materials,Africa,Nigeria,2019
Epiroc,13.174,4.4,0.624,4.078,1531,,,Europe,Sweden,2019
Jefferies Financial,5.871,4.999,0.412,48.959,1531,Industrials,Conglomerates,North America,United States,2019
Caesars Entertainment,6.407,8.391,0.303,25.775,1533,Consumer Discretionary,Casinos & Gaming,North America,United States,2019
Chemours,6.533,6.638,0.995,7.362,1534,Materials,Diversified Chemicals,North America,United States,2019
Blom Bank,1.752,2.454,0.506,36.765,1535,Financials,Regional Banks,Asia,Lebanon,2019
Daelim Industrial,3.181,9.981,0.587,11.502,1536,Industrials,Construction Services,Asia,South Korea,2019
HELLA,6.151,8.471,0.75,7.073,1536,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,2019
Haseko,3.543,8.045,0.815,6.632,1538,Industrials,Construction Services,Asia,Japan,2019
ON Semiconductor Corp.,9.319,5.878,0.627,7.588,1539,Information Technology,Semiconductors,North America,United States,2019
AMP,4.77,4.885,0.021,102.276,1540,Financials,Investment Services,Australia,Australia,2019
Jabil Circuit,4.761,23.782,0.176,12.477,1541,Information Technology,Electronics,North America,United States,2019
Noble Energy,13.11,4.461,-0.066,21.618,1541,Energy,Oil & Gas Operations,North America,United States,2019
Tech Mahindra,11.335,4.954,0.641,4.672,1543,,,Asia,India,2019
World Fuel Services,2.067,39.625,0.128,5.677,1543,Consumer Discretionary,Specialty Stores,North America,United States,2019
AutoNation,3.407,21.413,0.396,10.815,1545,Consumer Discretionary,Specialty Stores,North America,United States,2019
CPFL Energia,7.387,8.221,0.544,11.196,1546,Utilities,Electric Utilities,South America,Brazil,2019
KWG Group Holdings,3.795,1.129,0.613,26.878,1547,Financials,Consumer Financial Services,Asia,Hong Kong,2019
GS Engineering,2.693,11.939,0.528,10.784,1548,Industrials,Construction Services,Asia,South Korea,2019
Pearson,8.574,5.506,0.784,10.068,1549,Consumer Discretionary,Printing & Publishing,Asia,Japan,2019
Starwood Property Trust,6.314,1.113,0.382,68.262,1550,Financials,Real Estate,North America,United States,2019
General Insurance Corporation Of India,6.587,6.767,0.488,17.836,1551,Financials,Diversified Insurance,Asia,India,2019
Hokuhoku Financial Group,1.388,1.546,0.171,120.881,1552,Financials,Regional Banks,Asia,Japan,2019
Taylor Wimpey,8.108,5.443,0.876,6.694,1552,Industrials,Construction Services,Europe,United Kingdom,2019
Community Health Systems,0.385,14.155,-0.788,15.859,1554,Health Care,Healthcare Services,North America,United States,2019
SG Holdings,8.828,10.352,0.396,6.737,1555,Industrials,Air Courier,Asia,Japan,2019
Vulcan Materials,16.218,4.383,0.516,10.045,1556,Materials,Construction Materials,North America,United States,2019
Samsung Electro-Mechanics,7.608,7.445,0.596,7.748,1557,Information Technology,Electronics,Asia,South Korea,2019
Guangzhou Baiyunshan Pharmaceutical Holdings,9.893,6.286,0.532,7.498,1558,Health Care,Pharmaceuticals,Asia,China,2019
News Corp,7.324,9.937,-1.303,16.227,1559,Consumer Discretionary,Broadcasting & Cable,North America,United States,2019
Tahoe Group,3.623,4.58,0.49,36.796,1559,,,Asia,China,2019
Qingdao Rural Commercial Bank,7.548,1.944,0.366,42.842,1561,Financials,Regional Banks,Asia,China,2019
SBI Holdings,5.008,2.703,0.443,45.702,1561,Financials,Investment Services,Asia,Japan,2019
Almarai,15.44,3.691,0.523,8.66,1563,Consumer Staples,Food Processing,Asia,Saudi Arabia,2019
Frontier Communications,0.27,8.611,-0.643,24.816,1564,Telecommunication Services,Telecommunications services,North America,United States,2019
New York Community Bancorp,5.318,1.8,0.418,51.983,1565,Financials,Thrifts & Mortgage Finance,North America,United States,2019
Xiamen Xiangyu,1.783,35.127,0.159,8.949,1565,Industrials,Other Transportation,Asia,China,2019
UGI,9.142,7.733,0.417,12.368,1567,Utilities,Natural Gas Utilities,North America,United States,2019
Mowi ASA,11.375,4.501,0.669,5.882,1568,Consumer Staples,Food Processing,Europe,Norway,2019
MTU Aero Engines AG,11.913,5.388,0.527,8.216,1569,Industrials,Aerospace & Defense,Europe,Germany,2019
NiSource,10.279,5.115,-0.051,23.307,1570,Utilities,Natural Gas Utilities,North America,United States,2019
LEG Immobilien AG,7.378,0.89,0.995,12.93,1571,Financials,Real Estate,Europe,Germany,2019
Hopson Development Holdings,2.553,1.737,0.737,20.961,1572,Financials,Real Estate,Asia,Hong Kong,2019
ServiceNow,42.851,2.609,-0.027,3.879,1573,Information Technology,Software & Programming,North America,United States,2019
IHI,3.643,13.638,0.295,15.651,1574,Industrials,Heavy Equipment,Asia,Japan,2019
Workday,41.698,2.829,-0.418,5.521,1575,Information Technology,Software & Programming,North America,United States,2019
Alcoa,4.946,13.12,-0.122,15.956,1576,Materials,Aluminum,North America,United States,2019
Old Dominion Freight Line,12.593,4.044,0.606,3.545,1576,Industrials,Trucking,North America,United States,2019
Air Canada,6.564,13.937,0.129,14.055,1578,Industrials,Airline,North America,Canada,2019
Wistron,2.348,29.499,0.163,11.032,1579,Information Technology,Computer Hardware,Asia,Taiwan,2019
Citrix Systems,13.187,2.974,0.576,5.136,1580,Information Technology,Software & Programming,North America,United States,2019
Tiffany & Co.,13.006,4.442,0.586,5.333,1580,Consumer Discretionary,Specialty Stores,North America,United States,2019
EMS-Chemie Holding,14.377,2.369,0.531,2.189,1582,Materials,Specialized Chemicals,Europe,Switzerland,2019
Banco Comercial Portugues,4.234,3.199,0.353,86.791,1583,Financials,Regional Banks,Europe,Portugal,2019
Avery Dennison,9.52,7.159,0.467,5.178,1584,Materials,Specialized Chemicals,North America,United States,2019
Hertz Global Holdings,1.457,9.504,-0.225,21.382,1584,Financials,Rental & Leasing,North America,United States,2019
First Quantum Minerals,8.213,4.075,0.444,23.537,1586,Materials,Diversified Metals & Mining,North America,Canada,2019
Symantec,15.597,4.764,-0.038,16.456,1587,Information Technology,Software & Programming,North America,United States,2019
Times Property Holdings,3.436,5.16,0.654,18.797,1588,,,Asia,China,2019
Nishi-nippon Financial Holdings,1.276,1.266,0.209,97.048,1589,Financials,Regional Banks,Asia,Japan,2019
Kyushu Financial Group,1.844,1.493,0.154,95.202,1590,Financials,Regional Banks,Asia,Japan,2019
China Resources Gas Group,9.912,5.878,0.535,9.38,1591,Energy,Oil & Gas Operations,Asia,Hong Kong,2019
Pan Pacific International Holdings,9.959,8.983,0.374,9.478,1592,Consumer Discretionary,Discount Stores,Asia,Japan,2019
Yamaguchi Financial,1.951,1.393,0.211,93.487,1593,Financials,Regional Banks,Asia,Japan,2019
NSK,5.185,9.238,0.616,9.85,1594,Industrials,Other Industrial Equipment,Asia,Japan,2019
Hachijuni Bank,2.083,1.36,0.172,91.357,1595,Financials,Regional Banks,Asia,Japan,2019
Ajinomoto,8.409,10.294,0.255,12.68,1596,Consumer Staples,Food Processing,Asia,Japan,2019
Olympus,14.196,7.203,0.141,8.409,1597,Consumer Discretionary,Consumer Electronics,Asia,Japan,2019
Kansas City Southern,12.576,2.779,0.586,9.638,1598,Industrials,Railroads,North America,United States,2019
Gjensidige Forsikring,9.365,3.459,0.457,17.997,1599,Financials,Property & Casualty Insurance,Europe,Norway,2019
Renesas Electronics,9.186,6.857,0.494,8.821,1600,Information Technology,Semiconductors,Asia,Japan,2019
Caltex Australia,5.103,16.029,0.418,4.736,1601,Energy,Oil & Gas Operations,Australia,Australia,2019
Luzhou Lao Jiao,15.106,1.657,0.504,2.872,1602,Consumer Staples,Beverages,Asia,China,2019
Match Group,16.456,1.73,0.478,2.053,1602,Information Technology,Software & Programming,North America,United States,2019
SS&C Technologies,16.224,3.421,0.103,16.108,1602,Information Technology,Software & Programming,North America,United States,2019
Autodesk,37.145,2.578,-0.081,4.729,1605,Information Technology,Software & Programming,North America,United States,2019
Sun Pharma Industries,15.988,4.22,0.484,9.762,1606,Health Care,Pharmaceuticals,Asia,India,2019
North Pacific Bank,0.98,1.239,0.094,87.532,1607,Financials,Regional Banks,Asia,Japan,2019
Uniqa,3.282,6.698,0.287,32.433,1607,Financials,Diversified Insurance,Europe,Austria,2019
Pirelli,7.241,6.128,0.509,14.897,1609,Consumer Discretionary,Auto & Truck Parts,Europe,Italy,2019
Alexandria Real Estate Equities,15.663,1.243,0.371,14.465,1610,Financials,Real Estate,North America,United States,2019
Banco Davivienda,5.653,3.757,0.47,34.095,1610,Financials,Regional Banks,South America,Colombia,2019
Csc Financial,6.803,2.481,0.469,28.414,1610,Financials,Investment Services,Asia,China,2019
PBF Energy,3.936,27.186,0.128,8.005,1613,Energy,Oil & Gas Operations,North America,United States,2019
Luxshare Precision Industry,15.986,5.393,0.411,5.308,1614,Information Technology,Electronics,Asia,China,2019
Minebea,7.101,8.359,0.533,7.098,1615,Industrials,Other Industrial Equipment,Asia,Japan,2019
Rajesh Exports,2.832,27.054,0.204,3.94,1615,Consumer Staples,Household/Personal Care,Asia,India,2019
Bank of Kyoto,3.233,0.998,0.175,85.158,1617,Financials,Regional Banks,Asia,Japan,2019
Align Technology,22.518,1.966,0.4,2.052,1618,Health Care,Medical Equipment & Supplies,North America,United States,2019
PGE Polska Grupa Energetyczna,4.71,7.181,0.415,20.205,1619,Utilities,Electric Utilities,Europe,Poland,2019
Hiroshima Bank,1.603,1.061,0.205,81.665,1620,Financials,Regional Banks,Asia,Japan,2019
Zhejiang Longsheng Group,11.266,2.861,0.621,7.605,1620,Materials,Diversified Chemicals,Asia,China,2019
Fastighets Balder,5.793,0.772,1.07,14.438,1622,Financials,Consumer Financial Services,Europe,Sweden,2019
INTL FCStone,0.757,26.256,0.079,8.711,1622,Financials,Regional Banks,North America,United States,2019
Latam Airlines,6.528,9.896,0.19,17.567,1622,Industrials,Airline,South America,Chile,2019
BOK Financial,6.235,1.85,0.442,38.168,1625,Financials,Regional Banks,North America,United States,2019
Quilter,3.696,-3.125,0.264,81.037,1626,,,Europe,United Kingdom,2019
Essex Property Trust,18.281,1.417,0.39,12.384,1627,Financials,Real Estate,North America,United States,2019
Cullen/Frost Bankers,6.458,1.397,0.452,32.293,1628,Financials,Regional Banks,North America,United States,2019
Guangdong Investment,12.084,1.64,0.584,8.682,1628,Utilities,Diversified Utilities,Asia,Hong Kong,2019
China Resources Cement Holdings,7.492,4.949,1.018,7.728,1630,Materials,Construction Materials,Asia,Hong Kong,2019
Shimano,14.98,3.151,0.488,4.596,1631,Consumer Discretionary,Recreational Products,Asia,Japan,2019
Ares Capital,7.396,1.768,0.858,12.895,1632,Financials,Investment Services,North America,United States,2019
77 Bank,1.044,0.886,0.137,77.315,1633,Financials,Regional Banks,Asia,Japan,2019
Kangmei Pharmaceutical,8.292,4.915,0.733,11.89,1634,Health Care,Pharmaceuticals,Asia,China,2019
Banque Cantonale Vaudoise,6.813,1.168,0.357,48.552,1635,Financials,Regional Banks,Europe,Switzerland,2019
Chugoku Bank,1.875,1.093,0.156,76.06,1635,Financials,Regional Banks,Asia,Japan,2019
Tosoh,5.248,7.847,0.69,7.943,1637,Materials,Diversified Chemicals,Asia,Japan,2019
Ultrapar Participacoes,6.225,24.806,0.315,7.869,1637,Energy,Oil & Gas Operations,South America,Brazil,2019
LG Uplus,5.53,11.018,0.438,12.493,1639,Telecommunication Services,Telecommunications services,Asia,South Korea,2019
Metropolitan Bank & Trust,5.996,2.28,0.418,42.673,1639,Financials,Regional Banks,Asia,Philippines,2019
Newell Brands,6.41,9.838,-7.75,17.716,1641,Consumer Staples,Household/Personal Care,North America,United States,2019
Chongqing Changan Auto,6.237,11.572,0.387,13.755,1642,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,2019
Petro Rabigh,4.789,10.931,0.178,17.086,1643,Materials,Diversified Chemicals,Asia,Saudi Arabia,2019
Tingyi Holding,9.114,9.205,0.376,7.72,1643,Consumer Staples,Food Processing,Asia,China,2019
SLM,4.324,2.01,0.519,27.614,1645,Financials,Consumer Financial Services,North America,United States,2019
National Bank of Greece,2.005,1.986,-0.096,74.413,1646,Financials,Regional Banks,Europe,Greece,2019
Merlin Properties SOCIMI S.A,6.276,0.624,1.009,14.372,1647,Financials,Investment Services,Europe,Spain,2019
SYNNEX,5.494,20.751,0.36,10.761,1648,Information Technology,Computer Services,North America,United States,2019
Copart,14.847,1.874,0.483,2.297,1649,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Gunma Bank,1.705,1.357,0.235,73.636,1649,Financials,Regional Banks,Asia,Japan,2019
Bank Muscat,3.215,1.541,0.469,31.921,1651,Financials,Regional Banks,Asia,Oman,2019
Toll Brothers,5.724,7.331,0.728,10.036,1651,Industrials,Construction Services,North America,United States,2019
Acciona,5.953,8.86,0.386,17.076,1653,Industrials,Construction Services,Europe,Spain,2019
GPT Group,7.563,0.563,1.084,10.404,1653,Financials,Real Estate,Australia,Australia,2019
Shenzhen Mindray Bio-Medical Electronics,23.026,1.631,0.383,2.376,1655,Health Care,Medical Equipment & Supplies,Asia,China,2019
Mr. Cooper Group,0.779,1.79,0.804,16.973,1656,,,North America,United States,2019
"Burlington Stores,",10.893,6.668,0.415,3.079,1657,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Piraeus Bank,0.873,2.894,-0.186,70.738,1657,Financials,Regional Banks,Europe,Greece,2019
Yunnan Baiyao Group,13.988,4.01,0.5,4.425,1659,Health Care,Pharmaceuticals,Asia,China,2019
Companhia Brasileira de Distribuicao,6.335,13.508,0.326,13.636,1660,Consumer Staples,Food Retail,South America,Brazil,2019
Erdemir,5.412,5.57,1.154,7.854,1661,Materials,Iron & Steel,Europe,Turkey,2019
Avis Budget Group,2.686,9.124,0.165,19.234,1662,Financials,Rental & Leasing,North America,United States,2019
Frasers Property Limited,4.026,3.485,0.55,24.086,1663,Financials,Investment Services,Asia,Singapore,2019
Whitbread,11.319,3.638,0.589,6.535,1663,Consumer Discretionary,Restaurants,Europe,United Kingdom,2019
Invitation Homes,12.712,1.742,-0.055,18.063,1665,,,North America,United States,2019
Alpha Bank,2.551,3.81,0.062,69.74,1666,Financials,Regional Banks,Europe,Greece,2019
Hyundai Glovis,4.832,15.325,0.397,7.786,1666,Industrials,Other Transportation,Asia,South Korea,2019
Novozymes,13.226,2.278,0.511,3.017,1668,Health Care,Biotechs,Europe,Denmark,2019
Mizrahi Tefahot Bank,5.038,2.201,0.335,69.01,1669,Financials,Regional Banks,Asia,Israel,2019
Wärtsilä,10.322,6.104,0.455,6.926,1670,Industrials,Heavy Equipment,Europe,Finland,2019
Foot Locker,6.943,7.939,0.541,3.82,1671,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Alaska Air Group,7.623,8.264,0.437,11.524,1672,Industrials,Airline,North America,United States,2019
Square,29.689,3.298,-0.038,3.281,1673,Information Technology,Software & Programming,North America,United States,2019
Iyo Bank,1.714,1.055,0.177,66.906,1674,Financials,Regional Banks,Asia,Japan,2019
Nippon Steel Trading,1.342,22.075,0.21,8.986,1675,Materials,Diversified Metals & Mining,Asia,Japan,2019
China Longyuan Power,5.501,3.996,0.607,21.339,1676,Utilities,Diversified Utilities,Asia,China,2019
Eurobank Ergasias,1.818,2.188,0.178,66.284,1676,Financials,Regional Banks,Europe,Greece,2019
Ralph Lauren,10.31,6.337,0.441,6.092,1676,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Deutsche Pfandbriefbank,1.861,2.193,0.211,66.039,1679,Financials,Regional Banks,Europe,Germany,2019
Safaricom,11.01,2.38,0.593,2.001,1680,Telecommunication Services,Telecommunications services,,Kenya,2019
New Hope Liuhe,8.885,10.416,0.258,6.983,1681,Consumer Staples,Food Processing,Asia,China,2019
Unicaja Banco,1.843,1.994,0.1802,65.736,1681,Financials,Major Banks,Europe,Spain,2019
Rite Aid,0.525,21.64,-0.4222,7.591,1683,Consumer Staples,Drug Retail,North America,United States,2019
Far Eastern New Century,5.519,7.583,0.399,18.401,1684,Materials,Diversified Chemicals,Asia,Taiwan,2019
Industrivarden,10.058,0.624,0.607,11.438,1684,Financials,Investment Services,Europe,Sweden,2019
W.P. Carey,13.031,0.902,0.392,14.183,1686,,,North America,United States,2019
Steel Authority of India,3.416,8.929,-0.044,19.085,1687,Materials,Iron & Steel,Asia,India,2019
Everbright Securities,8.36,1.529,0.028,29.972,1688,Financials,Investment Services,Asia,China,2019
Wayfair,13.318,6.779,-0.504,1.891,1689,Consumer Discretionary,Internet & Catalog Retail,North America,United States,2019
Jiangsu Zhongnan Construction Group,4.908,6.114,0.224,31.78,1690,,,Asia,China,2019
Mercuries & Associates,0.443,5.582,0.011,37.838,1690,Consumer Discretionary,Department Stores,Asia,Taiwan,2019
Snap-on,9.347,4.059,0.695,5.491,1690,Consumer Staples,Household/Personal Care,North America,United States,2019
Liuzhou Iron & Steel,2.897,7.117,0.697,3.634,1693,Materials,Iron & Steel,Asia,China,2019
Suzuken,5.156,19.116,0.255,11.118,1693,Health Care,Pharmaceuticals,Asia,Japan,2019
China Aviation Oil,0.914,20.626,0.094,1.654,1695,Industrials,Trading Companies,Asia,Singapore,2019
China National Chemical,5.01,12.245,0.292,14.132,1695,Industrials,Construction Services,Asia,China,2019
Nielsen,9.325,6.515,-0.712,15.179,1695,Consumer Discretionary,Printing & Publishing,North America,United States,2019
Sterling Bancorp,4.307,1.302,0.447,31.421,1698,Financials,Regional Banks,North America,United States,2019
Pinduoduo,27.374,1.955,-1.562,6.29,1699,Consumer Discretionary,Internet & Catalog Retail,Asia,China,2019
DGB Financial Group,1.254,2.989,0.343,58.251,1700,Financials,Regional Banks,Asia,South Korea,2019
Commercial Bank of Qatar,5.279,2.114,0.398,39.541,1701,Financials,Regional Banks,Asia,Qatar,2019
Avnet,5.056,19.993,-0.141,9.235,1702,Information Technology,Electronics,North America,United States,2019
Viva Energy Group,3.282,12.204,0.433,3.738,1703,,,Australia,Australia,2019
Kingboard Holdings,3.838,5.868,0.775,12.061,1704,Materials,Specialized Chemicals,Asia,Hong Kong,2019
Moscow Exchange,3.246,0.643,0.314,58.85,1704,Financials,Investment Services,Asia,Russia,2019
Adani Ports & Special Economic Zone,11.649,1.611,0.531,6.972,1706,Industrials,Other Transportation,Asia,India,2019
Great Eagle Holdings,3.416,1.316,0.741,16.403,1707,Consumer Discretionary,Hotels & Motels,Asia,Hong Kong,2019
Cabot Oil & Gas,11.063,2.144,0.557,4.424,1708,Energy,Oil & Gas Operations,North America,United States,2019
BayWa,1.081,19.614,0.038,8.587,1709,Consumer Discretionary,Specialty Stores,Europe,Germany,2019
Juroku Bank,0.772,0.93,0.082,57.383,1710,Financials,Regional Banks,Asia,Japan,2019
Synovus Financial,5.739,1.63,0.428,32.714,1711,Financials,Regional Banks,North America,United States,2019
Hyakugo Bank,0.819,0.767,0.085,57.206,1712,Financials,Regional Banks,Asia,Japan,2019
Fluor,5.731,19.167,0.225,9.066,1713,Industrials,Construction Services,North America,United States,2019
Cybg,4.056,1.715,-0.234,56.669,1714,Financials,Regional Banks,Europe,United Kingdom,2019
FinecoBank,8.303,1.078,0.285,28.304,1715,Financials,Regional Banks,Europe,Italy,2019
Commercial Bank For Investment & Development Of Vietnam,5.127,4.528,0.322,56.609,1716,Financials,Regional Banks,Asia,Vietnam,2019
Empire,6.043,19.03,0.258,7.101,1717,Consumer Staples,Food Retail,North America,Canada,2019
Hakuhodo DY Holdings,5.875,12.957,0.41,7.431,1717,Consumer Discretionary,Advertising,Asia,Japan,2019
Rexel,3.856,15.764,0.178,11.826,1719,Information Technology,Electronics,Europe,France,2019
JG Summit Holdings,8.489,5.338,0.44,14.703,1720,Industrials,Conglomerates,Asia,Philippines,2019
Inner Mongolia Yitai Coal,3.863,5.703,0.63,13.772,1721,Materials,Diversified Metals & Mining,Asia,China,2019
Hengan International Group,10.471,3.104,0.576,6.649,1722,Consumer Staples,Household/Personal Care,Asia,China,2019
ResMed,14.218,2.455,0.45,3.86,1722,Health Care,Medical Equipment & Supplies,North America,United States,2019
Wendel,6.118,9.897,0.054,16.206,1724,Financials,Investment Services,Europe,France,2019
Fuyao Glass Industry Group,9.753,3.031,0.622,5.024,1725,Materials,Specialized Chemicals,Asia,China,2019
Seiko Epson,5.588,9.939,0.482,9.39,1726,Industrials,Business Products & Supplies,Asia,Japan,2019
Shiga Bank,1.229,0.829,0.122,54.593,1727,Financials,Regional Banks,Asia,Japan,2019
Banco de Chile,6.316,3.974,0.235,51.815,1728,Financials,Regional Banks,South America,Chile,2019
Banca Mediolanum,5.53,3.883,0.302,54.084,1729,Financials,Life & Health Insurance,Europe,Italy,2019
Hanwa,1.209,18.497,0.153,8.677,1729,Materials,Diversified Metals & Mining,Asia,Japan,2019
Atmos Energy,11.593,3.104,0.446,12.616,1731,Utilities,Natural Gas Utilities,North America,United States,2019
IDBI Bank,4.842,4.619,-1.262,53.915,1732,Financials,Regional Banks,Asia,India,2019
Arista Networks,24.49,2.151,0.328,3.082,1733,Information Technology,Communications Equipment,North America,United States,2019
Burelle,1.901,8.551,0.532,7.477,1733,Consumer Discretionary,Auto & Truck Parts,Europe,France,2019
Martin Marietta Materials,13.219,4.244,0.469,9.716,1735,Materials,Construction Materials,North America,United States,2019
Metalurgica Gerdau,1.783,12.625,0.219,13.248,1736,Materials,Iron & Steel,South America,Brazil,2019
Atlassian,24.415,1.119,-0.426,2.875,1737,Information Technology,Software & Programming,Europe,United Kingdom,2019
Shopify,24.366,1.073,-0.065,2.259,1738,Information Technology,Software & Programming,North America,Canada,2019
Performance Food Group,4.308,18.099,0.169,4.196,1739,Consumer Staples,Food Retail,North America,United States,2019
Toho Bank,0.662,0.644,0.045,52.744,1740,Financials,Regional Banks,Asia,Japan,2019
First Citizens Bank,5.006,1.619,0.4,35.409,1741,Financials,Regional Banks,North America,United States,2019
Taiwan Business Bank,2.467,1.151,0.253,52.674,1741,Financials,Regional Banks,Asia,Taiwan,2019
WPG Holdings,2.186,18.078,0.247,6.379,1741,Information Technology,Electronics,Asia,Taiwan,2019
Advanz Pharma,0.837,0.536,1.483,1.831,1744,,,North America,Canada,2019
Tokyu Fudosan,3.958,7.621,0.271,21.317,1744,Financials,Real Estate,Asia,Japan,2019
First Pacific,1.714,7.742,0.132,20.902,1746,Financials,Investment Services,Asia,Hong Kong,2019
Ogaki Kyoritsu Bank,0.91,0.737,0.069,52.55,1747,Financials,Regional Banks,Asia,Japan,2019
Vingroup,14.143,5.345,0.14,12.415,1747,,,Asia,Vietnam,2019
Ansys,15.65,1.294,0.419,3.266,1749,Information Technology,Software & Programming,North America,United States,2019
SinoPac Financial,4.24,1.678,0.313,52.215,1749,Financials,Regional Banks,Asia,Taiwan,2019
San-In Godo Bank,1.055,0.833,0.104,52.176,1751,Financials,Regional Banks,Asia,Japan,2019
Wirecard,16.686,2.275,0.406,6.034,1751,Information Technology,Software & Programming,Europe,Germany,2019
Nanto Bank,0.613,0.6,0.087,52.118,1753,Financials,Regional Banks,Asia,Japan,2019
Universal Entertainment,2.553,0.844,1.459,4.655,1754,,,Asia,Japan,2019
Mirvac Group,7.322,1.938,0.95,9.931,1755,Financials,Real Estate,Australia,Australia,2019
Grupo Bolivar,1.287,5.014,0.359,38.395,1756,Consumer Discretionary,Business & Personal Services,South America,Colombia,2019
Constellation Software,18.726,3.062,0.381,2.935,1757,,,North America,Canada,2019
Albemarle,8.743,3.375,0.694,7.582,1758,Materials,Specialized Chemicals,North America,United States,2019
Bank of Xi'an,7.205,1.361,0.315,34.328,1759,Financials,Major Banks,Asia,China,2019
Adient,2.423,17.393,-1.486,10.358,1760,Consumer Discretionary,Auto & Truck Parts,Europe,Ireland,2019
Zain,6.816,4.361,0.65,14.779,1760,Telecommunication Services,Telecommunications services,Asia,Kuwait,2019
IDEXX Laboratories,18.8,2.213,0.377,1.537,1762,Health Care,Medical Equipment & Supplies,North America,United States,2019
Sansteel Minguang,4.631,5.433,0.983,4.11,1762,Materials,Iron & Steel,Asia,China,2019
RMB Holdings,8.326,0.004,0.741,3.572,1764,Financials,Investment Services,Africa,South Africa,2019
Bendigo & Adelaide Bank,3.523,1.719,0.303,50.466,1765,Financials,Regional Banks,Australia,Australia,2019
Aozora Bank,2.869,1.356,0.355,45.99,1766,Financials,Regional Banks,Asia,Japan,2019
Red Star Macalline Group,6.145,2.088,0.688,16.164,1766,Financials,Real Estate,Asia,China,2019
Central Bank of India,1.645,4.155,-0.797,50.291,1768,Financials,Regional Banks,Asia,India,2019
Founder Securities,9.504,0.953,0.1,21.607,1769,Financials,Investment Services,Asia,China,2019
Vietin Bank,3.37,3.655,0.235,50.202,1769,Financials,Regional Banks,Asia,Vietnam,2019
Senshu Ikeda Holdings,0.701,0.74,0.047,50.094,1771,Financials,Regional Banks,Asia,Japan,2019
Syndicate Bank,1.449,3.808,-0.483,49.921,1772,Financials,Regional Banks,Asia,India,2019
Celltrion,22.748,0.892,0.243,3.252,1773,Health Care,Biotechs,Asia,South Korea,2019
Inventec,2.85,16.81,0.216,6.696,1773,Information Technology,Computer Hardware,Asia,Taiwan,2019
Orient,1.78,2.084,0.298,49.421,1773,Financials,Consumer Financial Services,Asia,Japan,2019
Credito Emiliano,1.937,2.27,0.22,49.348,1776,Financials,Regional Banks,Europe,Italy,2019
SDIC Capital,9.091,1.987,0.254,22.643,1776,Consumer Staples,Household/Personal Care,Asia,China,2019
Indiabulls Housing Finance,4.932,2.451,0.601,18.442,1778,Financials,Consumer Financial Services,Asia,India,2019
Tokyo Kiraboshi Financial Group,0.445,0.698,0.015,49.288,1778,Financials,Regional Banks,Asia,Japan,2019
