Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Two Harbors Investment,2.73,1.117,0.6114,24.077,1556,Financials,Real Estate,North America,United States,2018
Blom Bank,2.271,2.256,0.4859,33.056,1557,Financials,Regional Banks,Asia,Lebanon,2018
Xiamen Xiangyu,2.06,31.607,0.1217,8.765,1557,Industrials,Other Transportation,Asia,China,2018
MMI Holdings,2.721,6.092,0.1329,38.174,1559,Financials,Life & Health Insurance,Africa,South Africa,2018
Lindt & Sprungli,18.068,4.154,0.4579,7.274,1560,Consumer Staples,Food Processing,Europe,Switzerland,2018
Beijing Shougang,3.574,8.922,0.3348,21.617,1561,Utilities,Diversified Utilities,Asia,China,2018
Rajesh Exports,2.834,30.425,0.1887,3.258,1562,Consumer Staples,Household/Personal Care,Asia,India,2018
Sunny Optical Technology Group,19.886,3.317,0.4311,2.415,1563,,,Asia,China,2018
Aurubis,4.141,12.915,0.4538,5.563,1564,Materials,Diversified Metals & Mining,Europe,Germany,2018
Wistron,2.075,27.482,0.1277,10.977,1564,Information Technology,Computer Hardware,Asia,Taiwan,2018
Colruyt,8.198,10.258,0.4076,5.014,1566,Consumer Staples,Food Retail,Europe,Belgium,2018
Adient,5.214,16.796,0.164,13.089,1567,Consumer Discretionary,Auto & Truck Parts,Europe,Ireland,2018
Hong Leong Financial,5.494,2.003,0.3787,56.173,1568,Financials,Investment Services,Asia,Malaysia,2018
Kyushu Financial Group,2.327,1.431,0.175,94.819,1568,Financials,Regional Banks,Asia,Japan,2018
Rongsheng Petrochemical,9.389,10.933,0.3043,11.412,1568,Consumer Discretionary,Apparel/Accessories,Asia,China,2018
DSME,2.596,9.82,0.5543,10.692,1571,Industrials,Heavy Equipment,Asia,South Korea,2018
Nishi-nippon Financial Holdings,1.938,1.244,0.1937,93.669,1571,Financials,Regional Banks,Asia,Japan,2018
Vertex Pharmaceuticals,39.746,2.415,0.2258,3.953,1573,Health Care,Biotechs,North America,United States,2018
360 Security Technology,39.253,0.321,0.01,3.637,1574,Information Technology,Software & Programming,Asia,China,2018
SBI Holdings,5.896,2.587,0.4212,42.651,1575,Financials,Investment Services,Asia,Japan,2018
VEON,4.705,9.831,-0.4978,19.521,1576,Telecommunication Services,Telecommunications services,Europe,Netherlands,2018
El Puerto de Liverpool,8.248,6.848,0.5453,8.774,1577,Consumer Discretionary,Department Stores,North America,Mexico,2018
NetApp,19.363,5.751,-0.005,9.787,1578,Information Technology,Computer Storage Devices,North America,United States,2018
Hopson Development Holdings,2.294,1.798,0.7438,19.676,1579,Financials,Real Estate,Asia,Hong Kong,2018
Yamaguchi Financial,3.181,1.377,0.2993,90.341,1580,Financials,Regional Banks,Asia,Japan,2018
Bajaj Auto,12.111,3.577,0.5998,3.518,1581,Consumer Discretionary,Recreational Products,Asia,India,2018
China Longyuan Power,7.146,3.64,0.5425,22.364,1582,Utilities,Diversified Utilities,Asia,China,2018
Banco Comercial Portugues,5.389,3.383,0.2593,89.38,1583,Financials,Regional Banks,Europe,Portugal,2018
Hero Motocorp,10.732,5.035,0.5771,2.667,1583,Consumer Discretionary,Recreational Products,Asia,India,2018
InterContinental Hotels,12.321,1.783,0.5886,3.175,1583,Consumer Discretionary,Hotels & Motels,Europe,United Kingdom,2018
North Pacific Bank,1.459,1.227,0.1235,89.332,1586,Financials,Regional Banks,Asia,Japan,2018
Goodman Group,12.338,1.321,0.5856,10.068,1587,Financials,Real Estate,Australia,Australia,2018
STRABAG,4.381,15.237,0.3146,13.599,1588,Industrials,Construction Services,Europe,Austria,2018
ICA Gruppen,6.472,13.024,0.4432,9.502,1589,Consumer Staples,Food Retail,Europe,Sweden,2018
Hachijuni Bank,2.529,1.575,0.2332,87.532,1590,Financials,Regional Banks,Asia,Japan,2018
ENN Energy Holdings,10.405,7.16,0.4133,9.093,1591,Utilities,Natural Gas Utilities,Asia,China,2018
Fresnillo,12.953,2.086,0.5619,4.738,1591,Materials,Diversified Metals & Mining,North America,Mexico,2018
Equifax,13.799,3.396,0.5249,7.196,1593,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Wendel,6.985,9.395,-0.1341,17.335,1594,Financials,Investment Services,Europe,France,2018
Halyk Bank,3.551,2.37,0.5314,26.623,1595,Financials,Regional Banks,Asia,Kazakhstan,2018
Rite Aid,1.718,26.208,-1.186,8.989,1595,Consumer Staples,Drug Retail,North America,United States,2018
Guangdong Investment,10.527,1.562,0.7296,8.512,1597,Utilities,Diversified Utilities,Asia,Hong Kong,2018
Iliad,11.824,5.626,0.4488,10.106,1597,Information Technology,Computer Services,Europe,France,2018
Old Republic International,6.27,6.3,0.4513,18.999,1599,Financials,Property & Casualty Insurance,North America,United States,2018
Noble Group,0.077,25.914,-4.9276,4.811,1600,Industrials,Conglomerates,Asia,Hong Kong,2018
Hiroshima Bank,2.41,1.096,0.2515,82.59,1601,Financials,Regional Banks,Asia,Japan,2018
Inner Mongolia Yitai,4.341,5.541,0.7587,13.578,1601,Materials,Diversified Metals & Mining,Asia,China,2018
Israel Discount Bank,3.342,2.757,0.35,63.722,1603,Financials,Regional Banks,Asia,Israel,2018
Bank of Kyoto,4.453,0.981,0.1998,81.67,1604,Financials,Regional Banks,Asia,Japan,2018
Adani Ports & Special Economic Zone,12.669,1.756,0.561,7.264,1605,Industrials,Other Transportation,Asia,India,2018
Piraeus Bank,1.691,3.28,-0.226,80.954,1606,Financials,Regional Banks,Europe,Greece,2018
Tingyi Holding,11.177,8.726,0.2696,8.308,1606,Consumer Staples,Food Processing,Asia,China,2018
EMS-Chemie Holding,14.724,2.18,0.4892,2.155,1608,Materials,Specialized Chemicals,Europe,Switzerland,2018
Guoco Group,4.397,3.923,0.8644,16.444,1608,Financials,Investment Services,Asia,Hong Kong,2018
Pearson,9.748,5.812,0.5229,10.67,1608,Consumer Discretionary,Printing & Publishing,Europe,United Kingdom,2018
VeriSign,15.466,1.176,0.4751,2.905,1608,Information Technology,Software & Programming,North America,United States,2018
Chugoku Bank,2.256,1.113,0.1918,79.617,1612,Financials,Regional Banks,Asia,Japan,2018
Novozymes,14.438,2.247,0.4953,3.058,1612,Health Care,Biotechs,Europe,Denmark,2018
Jabil Circuit,4.73,20.399,0.1215,11.488,1614,Information Technology,Electronics,North America,United States,2018
Metalurgica Gerdau,2.085,12.068,-0.102,15.354,1614,Materials,Iron & Steel,South America,Brazil,2018
Companhia Brasileira de Distribuicao,5.983,14.115,0.2343,13.665,1616,Consumer Staples,Food Retail,South America,Brazil,2018
National Bank of Greece,3.402,2.434,-0.2256,77.773,1616,Financials,Regional Banks,Europe,Greece,2018
77 Bank,1.84,0.898,0.1885,75.939,1618,Financials,Regional Banks,Asia,Japan,2018
IDBI Bank,3.075,4.774,-0.748,55.807,1618,Financials,Regional Banks,Asia,India,2018
Gunma Bank,2.623,1.312,0.2559,75.268,1620,Financials,Regional Banks,Asia,Japan,2018
Taylor Wimpey,8.672,5.106,0.7151,6.72,1621,Industrials,Construction Services,Europe,United Kingdom,2018
Anta Sports Products,15.972,2.477,0.4576,2.929,1622,Consumer Discretionary,Apparel/Accessories,Asia,China,2018
China Communications Services,4.517,14.011,0.4011,10.862,1623,Telecommunication Services,Telecommunications services,Asia,China,2018
General Insurance Corporation Of India,8.864,4.62,0.4684,17.183,1624,Financials,Diversified Insurance,Asia,India,2018
Sime Darby Plantation,9.365,3.449,0.8184,7.209,1624,Consumer Staples,Food Processing,Asia,Malaysia,2018
Alpha Bank,4.112,3.464,0.1025,73.024,1626,Financials,Regional Banks,Europe,Greece,2018
Lanxess,7.532,11.485,0.1227,12.815,1627,Materials,Diversified Chemicals,Europe,Germany,2018
Sanan Optoelectronics,13.321,1.243,0.5193,4.263,1628,Information Technology,Semiconductors,Asia,China,2018
Uniqa,3.65,5.865,0.2223,33.785,1628,Financials,Diversified Insurance,Europe,Austria,2018
Chimera Investment,3.36,1.169,0.6009,21.331,1630,Financials,Real Estate,North America,United States,2018
SEB SA,9.521,7.314,0.423,8.03,1631,Consumer Discretionary,Household Appliances,Europe,France,2018
Eurobank Ergasias,2.635,2.221,0.1173,72.083,1632,Financials,Regional Banks,Europe,Greece,2018
First Quantum Minerals,11.231,3.994,-0.155,22.143,1632,Materials,Diversified Metals & Mining,North America,Canada,2018
Keppel,11.233,4.56,0.2166,21.101,1634,Industrials,Conglomerates,Asia,Singapore,2018
Unicaja Banco,3.122,1.514,0.1726,71.708,1634,Financials,Major Banks,Europe,Spain,2018
Cullen/Frost Bankers,7.583,1.264,0.3834,31.459,1636,Financials,Regional Banks,North America,United States,2018
Suruga Bank,3.149,1.356,0.4068,39.701,1637,Financials,Regional Banks,Asia,Japan,2018
Banco Davivienda,5.205,3.58,0.432,33.765,1638,Financials,Regional Banks,South America,Colombia,2018
Vistra Energy,11.997,5.406,-0.638,14.776,1639,Utilities,Electric Utilities,North America,United States,2018
ServiceNow,31.602,2.105,-0.0978,3.704,1640,Information Technology,Software & Programming,North America,United States,2018
Deutsche Pfandbriefbank,2.175,2.003,0.205,69.639,1641,Financials,Regional Banks,Europe,Germany,2018
News Corp,8.846,8.385,-1.572,13.372,1642,Consumer Discretionary,Broadcasting & Cable,North America,United States,2018
Acciona,4.588,8.182,0.2483,20.591,1643,Industrials,Construction Services,Europe,Spain,2018
Bendigo & Adelaide Bank,3.942,2.27,0.3467,55.737,1644,Financials,Regional Banks,Australia,Australia,2018
Brambles,11.831,5.1,0.4691,8.258,1644,Consumer Discretionary,Business & Personal Services,Australia,Australia,2018
Spotify Technology,27.029,4.613,-1.393,3.938,1644,Information Technology,Software & Programming,Europe,Luxembourg,2018
Haseko,4.663,7.338,0.6522,6.472,1647,Industrials,Construction Services,Asia,Japan,2018
LEG Immobilien AG,7.128,0.958,1.0362,12.406,1647,Financials,Real Estate,Europe,Germany,2018
Bed Bath & Beyond,2.359,12.349,0.4249,7.041,1649,Consumer Discretionary,Specialty Stores,North America,United States,2018
IndusInd Bank,16.896,2.77,0.4277,,1650,Financials,Regional Banks,Asia,India,2018
Red Hat,30.643,2.92,0.2588,5.467,1651,Information Technology,Software & Programming,North America,United States,2018
Dangote Cement,11.565,2.436,0.5719,4.776,1652,Materials,Construction Materials,Africa,Nigeria,2018
Gjensidige Forsikring,7.913,3.628,0.4862,19.534,1653,Financials,Property & Casualty Insurance,Europe,Norway,2018
SDIC Essence,8.301,1.889,0.3808,25.875,1653,Consumer Staples,Household/Personal Care,Asia,China,2018
Bank Muscat,2.895,1.527,0.4632,29.363,1655,Financials,Regional Banks,Asia,Oman,2018
Iyo Bank,2.485,0.999,0.2133,66.729,1656,Financials,Regional Banks,Asia,Japan,2018
NARI Technology Development,13.3,3.969,0.5005,6.911,1657,Industrials,Electrical Equipment,Asia,China,2018
Suzuken,4.242,19.164,0.1698,11.074,1658,Health Care,Pharmaceuticals,Asia,Japan,2018
Longi Green Energy Technology,11.943,2.564,0.5535,5.532,1659,Information Technology,Semiconductors,Asia,China,2018
Autodesk,29.845,2.049,-0.5669,4.114,1660,Information Technology,Software & Programming,North America,United States,2018
Invitation Homes,12.322,1.043,-0.1398,18.684,1661,,,North America,United States,2018
Maxim Integrated Products,16.109,2.449,0.4365,4.623,1662,Information Technology,Semiconductors,North America,United States,2018
Shanghai Fosun Pharmaceutical,14.479,3.049,0.4657,10.127,1662,Health Care,Pharmaceuticals,Asia,China,2018
Workday,29.346,2.142,-0.3212,4.947,1664,Information Technology,Software & Programming,North America,United States,2018
Dexus,7.414,0.718,1.1845,10.799,1665,Financials,Real Estate,Australia,Australia,2018
Garmin,11.177,3.159,0.5865,4.855,1666,Consumer Discretionary,Consumer Electronics,Europe,Switzerland,2018
Moscow Exchange,4.541,0.675,0.3474,52.592,1667,Financials,Investment Services,Asia,Russia,2018
Rexel,4.735,15.385,0.1208,12.203,1668,Information Technology,Electronics,Europe,France,2018
People's United Bank,6.476,1.718,0.3738,44.1,1669,Financials,Thrifts & Mortgage Finance,North America,United States,2018
American Equity Investment,2.591,2.267,0.2617,61.301,1670,Financials,Life & Health Insurance,North America,United States,2018
Sany Heavy Industry,10.301,6.161,0.4295,10.143,1671,Industrials,Heavy Equipment,Asia,China,2018
Luzhou Lao Jiao,15.007,1.455,0.4484,3.202,1672,Consumer Staples,Beverages,Asia,China,2018
Tractor Supply,8.624,7.375,0.4337,3.208,1672,Consumer Discretionary,Specialty Stores,North America,United States,2018
Grupo De Inversiones Suramericana,7.779,3.955,0.4256,23.246,1674,Financials,Investment Services,South America,Colombia,2018
Molina Healthcare,5.169,19.625,-0.482,9.133,1674,Health Care,Managed Health Care,North America,United States,2018
Aozora Bank,4.746,1.208,0.3729,43.647,1676,Financials,Regional Banks,Asia,Japan,2018
Cattolica Assicurazioni,1.7,5.905,0.0464,30.309,1677,Financials,Diversified Insurance,Europe,Italy,2018
Fluor,6.544,19.509,0.1131,9.425,1677,Industrials,Construction Services,North America,United States,2018
Pinnacle West,8.744,3.582,0.4684,17.148,1679,Utilities,Electric Utilities,North America,United States,2018
Vornado Realty,13.308,2.216,0.1704,16.864,1680,Financials,Real Estate,North America,United States,2018
CIT Group,6.818,3.235,0.2794,51.542,1681,Financials,Consumer Financial Services,North America,United States,2018
Crown Resorts,6.956,2.543,1.338,6.465,1681,Consumer Discretionary,Casinos & Gaming,Australia,Australia,2018
Air Lease Corporation,4.564,1.512,0.7819,15.945,1683,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Tokyu Fudosan,4.788,7.815,0.3175,20.468,1683,Financials,Real Estate,Asia,Japan,2018
Vipshop Holdings,8.667,10.816,0.289,5.833,1683,Consumer Discretionary,Internet & Catalog Retail,Asia,China,2018
Live Nation Entertainment,8.881,10.407,-0.1024,9.118,1686,,Diversified Media,North America,United States,2018
Catcher Technology,8.957,3.305,0.7807,7.405,1687,Information Technology,Electronics,Asia,Taiwan,2018
Eisai,19.463,5.082,0.2591,9.305,1687,Health Care,Pharmaceuticals,Asia,Japan,2018
American National Insurance,3.222,3.389,0.4726,26.464,1689,Financials,Diversified Insurance,North America,United States,2018
Cybg,3.817,1.599,0.1938,58.001,1689,Financials,Regional Banks,Europe,United Kingdom,2018
Hubei Biocause Pharmaceutical,6.076,6.787,0.2346,23.667,1691,,,Asia,China,2018
Empire,5.232,18.681,0.0914,7.04,1692,Consumer Staples,Food Retail,North America,Canada,2018
Toho Bank,0.986,0.611,0.0662,56.673,1692,Financials,Regional Banks,Asia,Japan,2018
Xinhu Zhongbao,5.973,2.616,0.5627,20.864,1692,Materials,Diversified Metals & Mining,Asia,China,2018
Grupo Televisa,11.394,5.126,0.208,15.855,1695,Consumer Discretionary,Broadcasting & Cable,North America,Mexico,2018
Lundin Petroleum,10.632,2.177,0.5943,5.983,1695,,,Europe,Sweden,2018
Nippon Steel Trading,1.911,18.608,0.196,7.336,1697,Materials,Diversified Metals & Mining,Asia,Japan,2018
Daishi Bank,1.535,0.667,0.1243,56.019,1698,Financials,Regional Banks,Asia,Japan,2018
Diamondback Energy,12.21,1.45,0.5088,8.225,1698,Energy,Oil & Gas Operations,North America,United States,2018
Motherson Sumi Systems,10.61,8.023,0.2386,5.364,1698,Consumer Discretionary,Auto & Truck Parts,Asia,India,2018
Avnet,4.808,18.584,-0.1389,9.712,1701,Information Technology,Electronics,North America,United States,2018
Huaneng Lancang River Hydropower,9.491,1.857,0.324,25.077,1701,Utilities,Electric Utilities,Asia,China,2018
Xinyu Iron & Steel,2.99,7.859,0.5596,5.24,1703,Industrials,Electrical Equipment,Asia,China,2018
Nomura Research Institute,12.477,4.254,0.4976,6.137,1704,Information Technology,Computer Services,Asia,Japan,2018
Virgin Money Holdings,2.086,1.326,0.2474,55.609,1704,Financials,Regional Banks,Europe,United Kingdom,2018
Alliant Energy,9.644,3.445,0.488,14.242,1706,Utilities,Electric Utilities,North America,United States,2018
Juroku Bank,0.975,0.941,0.0622,55.152,1707,Financials,Regional Banks,Asia,Japan,2018
Banco de Chile,6.461,3.93,0.1326,55.079,1708,Financials,Regional Banks,South America,Chile,2018
Makita,12.46,4.306,0.494,6.122,1709,Consumer Staples,Household/Personal Care,Asia,Japan,2018
BayWa,1.187,18.109,0.0444,7.791,1710,Consumer Discretionary,Specialty Stores,Europe,Germany,2018
Signature Bank,7.012,1.566,0.2878,44.436,1710,Financials,Regional Banks,North America,United States,2018
Old Dominion Freight Line,12.091,3.529,0.5073,3.144,1712,Industrials,Trucking,North America,United States,2018
SYNNEX,4.412,18.077,0.2614,7.458,1712,Information Technology,Computer Services,North America,United States,2018
Commercial Bank For Investment & Development Of Vietnam,5.105,4.243,0.3105,53.791,1714,Financials,Regional Banks,Asia,Vietnam,2018
SQM,15.09,2.169,0.4274,4.425,1715,Materials,Diversified Chemicals,South America,Chile,2018
SinoPac Financial,3.973,1.557,0.2986,53.738,1715,Financials,Regional Banks,Asia,Taiwan,2018
WPG Holdings,2.545,17.906,0.2452,6.207,1717,Information Technology,Electronics,Asia,Taiwan,2018
Oi,0.885,7.452,-1.994,20.692,1718,Telecommunication Services,Telecommunications services,South America,Brazil,2018
Vietin Bank,4.808,3.411,0.3445,48.843,1719,Financials,Regional Banks,Asia,Vietnam,2018
Atmos Energy,9.801,3.1,0.5992,11.356,1720,Utilities,Natural Gas Utilities,North America,United States,2018
Grupo Bolivar,1.47,4.703,0.3591,36.65,1720,Consumer Discretionary,Business & Personal Services,South America,Colombia,2018
Taiwan Business Bank,1.907,1.01,0.1657,53.232,1722,Financials,Regional Banks,Asia,Taiwan,2018
Realty Income,15.07,1.248,0.3131,14.474,1723,Financials,Real Estate,North America,United States,2018
BCV Group,6.853,1.17,0.3253,46.603,1724,Financials,Regional Banks,Europe,Switzerland,2018
DGB Financial Group,1.787,2.567,0.2673,52.995,1725,Financials,Regional Banks,Asia,South Korea,2018
Rentokil Initial,8.034,3.107,0.8793,4.204,1726,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2018
Performance Food Group,3.623,17.454,0.1747,3.965,1727,Consumer Staples,Food Retail,North America,United States,2018
Shiga Bank,1.34,0.759,0.117,52.212,1727,Financials,Regional Banks,Asia,Japan,2018
Twitter,24.65,2.56,0.0145,7.539,1729,,,North America,United States,2018
Agilent Technologies,22.396,4.616,0.196,8.698,1730,Information Technology,Electronics,North America,United States,2018
CBOE Holdings,12.016,2.651,0.4989,5.328,1731,,,North America,United States,2018
Ogaki Kyoritsu Bank,1.079,0.718,0.067,51.881,1731,Financials,Regional Banks,Asia,Japan,2018
Saipem,4.045,10.15,-0.37,15.118,1733,Energy,Oil & Gas Operations,Europe,Italy,2018
China Aviation Oil,1.05,17.049,0.0869,2.024,1734,Industrials,Trading Companies,Asia,Singapore,2018
Nanto Bank,0.878,0.655,0.12,51.782,1735,Financials,Regional Banks,Asia,Japan,2018
Central Bank of India,2.743,4.123,-0.3667,51.635,1736,Financials,Regional Banks,Asia,India,2018
Hellenic Petroleum,2.919,9.022,0.4794,8.598,1736,Energy,Oil & Gas Operations,Europe,Greece,2018
Toyota Boshoku,3.842,12.627,0.3858,7.001,1736,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2018
Whitbread,10.519,4.32,0.5743,6.778,1736,Consumer Discretionary,Restaurants,Europe,United Kingdom,2018
Delek Group,1.811,1.498,0.3586,41.574,1740,Financials,Investment Services,Asia,Israel,2018
Hyosung,4.278,11.497,0.2101,13.577,1740,Materials,Diversified Metals & Mining,Asia,South Korea,2018
Union National Bank,2.734,1.47,0.4266,29.274,1740,Financials,Regional Banks,Asia,United Arab Emirates,2018
Fangda Carbon New Material,8.199,1.655,0.821,2.511,1743,Materials,Construction Materials,Asia,China,2018
Berkeley Group Holdings,7.636,3.717,0.9779,6.096,1744,Industrials,Construction Services,Europe,United Kingdom,2018
Orient,2.512,2.027,0.2528,51.484,1745,Financials,Consumer Financial Services,Asia,Japan,2018
KWG Property Holding,4.462,1.696,0.5373,20.723,1746,Financials,Consumer Financial Services,Asia,Hong Kong,2018
Sears Holdings,0.369,16.702,-0.383,7.554,1747,Consumer Discretionary,Discount Stores,North America,United States,2018
Aareal Bank,3.011,1.146,0.2244,50.979,1748,Financials,Thrifts & Mortgage Finance,Europe,Germany,2018
Affiliated Managers Group,8.949,2.434,0.7201,8.584,1748,Financials,Investment Services,North America,United States,2018
Hyakugo Bank,1.183,0.773,0.1065,50.866,1750,Financials,Regional Banks,Asia,Japan,2018
Metropolitan Bank & Trust,6.556,2.096,0.3647,39.59,1750,Financials,Regional Banks,Asia,Philippines,2018
TP ICAP,3.351,2.286,0.112,50.556,1752,Financials,Investment Services,Europe,United Kingdom,2018
China Oriental Group,2.675,6.123,0.7194,3.748,1753,,,Asia,Hong Kong,2018
First Pacific,2.223,7.297,0.1206,20.454,1754,Financials,Investment Services,Asia,Hong Kong,2018
Hengan International Group,10.642,2.936,0.5618,5.973,1755,Consumer Staples,Household/Personal Care,Asia,China,2018
Banca Popolare di Sondrio,2.099,1.348,0.1796,49.983,1756,Financials,Regional Banks,Europe,Italy,2018
Bandai Namco Holdings,8.379,6.12,0.4882,5.082,1756,Consumer Discretionary,Recreational Products,Asia,Japan,2018
Credito Emiliano,2.879,2.119,0.2104,49.935,1758,Financials,Regional Banks,Europe,Italy,2018
Ingredion,8.074,5.847,0.535,5.975,1759,Consumer Staples,Food Processing,North America,United States,2018
Hanwa,1.884,16.161,0.1566,8.105,1760,Materials,Diversified Metals & Mining,Asia,Japan,2018
Essex Property Trust,16.012,1.392,0.345,12.643,1761,Financials,Real Estate,North America,United States,2018
AmTrust Financial Services,2.615,6.065,0.2903,25.701,1762,Financials,Property & Casualty Insurance,North America,United States,2018
Brilliance China Automotive Holdings,9.397,0.784,0.647,5.813,1762,Consumer Discretionary,Auto & Truck Parts,Asia,Hong Kong,2018
Bio-Rad Laboratories,8.494,2.212,0.7591,6.215,1764,Health Care,Medical Equipment & Supplies,North America,United States,2018
Core-Mark Holding,0.88,15.989,0.0301,1.67,1764,Industrials,Trading Companies,North America,United States,2018
San-In Godo Bank,1.51,0.808,0.1124,49.341,1764,Financials,Regional Banks,Asia,Japan,2018
Align Technology,22.962,1.6,0.2579,1.783,1767,Health Care,Medical Equipment & Supplies,North America,United States,2018
Extra Space Storage,12.008,1.122,0.4841,7.471,1767,Financials,Real Estate,North America,United States,2018
Ares Capital,7.077,1.233,0.791,12.693,1769,Financials,Investment Services,North America,United States,2018
Nuernberger Beteiligungs,0.965,4.913,0.105,37.136,1769,Financials,Diversified Insurance,Europe,Germany,2018
Tokyo TY Financial Group,0.818,0.731,0.0542,49.078,1769,Financials,Regional Banks,Asia,Japan,2018
Senshu Ikeda Holdings,1.1,0.847,0.0898,48.921,1772,Financials,Regional Banks,Asia,Japan,2018
BRF,5.329,10.483,-0.3523,14.171,1773,Consumer Staples,Food Processing,South America,Brazil,2018
Liberbank,1.685,0.887,-0.3062,48.289,1774,Financials,Regional Banks,Europe,Spain,2018
Shandong Chenming Paper B HKD,3.964,4.618,0.58,17.019,1775,Materials,Paper & Paper Products,Asia,China,2018
B3,13.43,1.151,0.406,11.677,1776,Financials,Investment Services,South America,Brazil,2018
RusHydro,5.102,5.968,0.4117,18.003,1777,Utilities,Electric Utilities,Asia,Russia,2018
TransUnion,12.788,2.016,0.4519,5.164,1777,,,North America,United States,2018
Maxis,10.902,2.104,0.5299,4.941,1779,Telecommunication Services,Telecommunications services,Asia,Malaysia,2018
BBVA Banco Continental,6.838,1.827,0.4324,23.921,1780,Financials,Regional Banks,South America,Peru,2018
Bank of Qingdao,3.614,1.898,0.2794,47.033,1781,Financials,Regional Banks,Asia,China,2018
Tongyang Life Insurance,1.122,5.551,0.1025,28.332,1782,Financials,Life & Health Insurance,Asia,South Korea,2018
Sunshine City Group,4.725,4.887,0.3131,36.032,1783,,,Asia,China,2018
Square,22.024,2.421,-0.0717,2.38,1784,Information Technology,Software & Programming,North America,United States,2018
Grupo Galicia,7.11,3.957,0.503,18.115,1785,Financials,Regional Banks,South America,Argentina,2018
Inventec,2.785,15.367,0.222,7.015,1786,Information Technology,Computer Hardware,Asia,Taiwan,2018
Syndicate Bank,1.082,3.939,0.0772,46.291,1786,Financials,Regional Banks,Asia,India,2018
Microchip Technology,21.782,3.981,0.2554,8.257,1788,Information Technology,Semiconductors,North America,United States,2018
Supervalu,0.623,15.336,0.045,4.387,1788,Consumer Staples,Food Retail,North America,United States,2018
Empresas CMPC,9.974,5.408,0.2582,15.164,1790,Materials,Forest Products,South America,Chile,2018
Popular,4.711,2.215,0.1061,45.757,1791,Financials,Regional Banks,North America,Puerto Rico,2018
Taiwan Mobile,12.297,3.956,0.457,5.325,1791,Telecommunication Services,Telecommunications services,Asia,Taiwan,2018
Jiangsu Zhongnan Construction Group,4.439,5.233,0.1254,30.246,1793,,,Asia,China,2018
Keiyo Bank,1.232,0.574,0.1093,45.035,1794,Financials,Regional Banks,Asia,Japan,2018
Hokkoku Bank,1.188,0.601,0.0917,44.879,1795,Financials,Regional Banks,Asia,Japan,2018
Nippon Paint,14.397,5.398,0.3311,8.172,1795,Materials,Diversified Chemicals,Asia,Japan,2018
Ramsay Health Care,9.761,6.77,0.3676,6.867,1797,Health Care,Healthcare Services,Australia,Australia,2018
Yamada Denki,5.017,14.2,0.269,11.054,1798,Information Technology,Computer & Electronics Retail,Asia,Japan,2018
JB Financial Group,0.888,2.062,0.1819,44.457,1799,Financials,Regional Banks,Asia,South Korea,2018
Kingboard Chemical Holdings,4.157,5.538,0.7178,11.295,1799,Materials,Specialized Chemicals,Asia,Hong Kong,2018
United Utilities,7.083,2.188,0.543,16.593,1799,Utilities,Diversified Utilities,Europe,United Kingdom,2018
SK Networks,1.168,14.701,0.0205,6.751,1802,Industrials,Trading Companies,Asia,South Korea,2018
Hella Kgaa Hueck &,7.166,8.009,0.4294,6.935,1803,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,2018
Sydney Airport,12.139,1.131,0.4542,9.639,1803,Industrials,Other Transportation,Australia,Australia,2018
Japan Securities,0.593,0.24,0.0357,43.736,1805,Financials,Investment Services,Asia,Japan,2018
Hyatt Hotels,9.526,4.404,0.59,7.987,1806,Consumer Discretionary,Hotels & Motels,North America,United States,2018
Sysmex,18.054,2.544,0.3539,3.028,1807,Health Care,Medical Equipment & Supplies,Asia,Japan,2018
Fastighets Balder,4.902,0.694,0.8333,12.978,1808,Financials,Consumer Financial Services,Europe,Sweden,2018
Hyakujushi Bank,0.99,0.643,0.0785,43.117,1808,Financials,Regional Banks,Asia,Japan,2018
Remgro,10.152,2.039,0.5518,9.6,1808,Industrials,Conglomerates,Africa,South Africa,2018
Genting,8.341,4.656,0.3218,23.223,1811,Consumer Discretionary,Casinos & Gaming,Asia,Malaysia,2018
ONO Pharmaceutical,12.09,2.362,0.4537,5.728,1812,Health Care,Pharmaceuticals,Asia,Japan,2018
EFG International,2.331,1.569,-0.0608,42.702,1813,Financials,Regional Banks,Europe,Switzerland,2018
Tapestry,13.251,5.53,0.3375,6.588,1814,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2018
Broadridge Financial,13.858,4.4,0.4082,3.485,1815,Consumer Discretionary,Business & Personal Services,North America,United States,2018
BOK Financial,6.781,1.656,0.3483,33.361,1816,Financials,Regional Banks,North America,United States,2018
Safaricom,11.074,2.186,0.4923,1.803,1817,Telecommunication Services,Telecommunications services,,Kenya,2018
First Citizens BancShares,5.331,1.629,0.3564,34.436,1818,Financials,Regional Banks,North America,United States,2018
GS Engineering,2.864,10.896,0.0953,12.794,1819,Industrials,Construction Services,Asia,South Korea,2018
Kiyo Bank,1.161,0.631,0.1052,42.237,1819,Financials,Regional Banks,Asia,Japan,2018
Harel Insurance Investments & Financial Services,1.57,5.119,0.1902,29.91,1821,Financials,Diversified Insurance,Asia,Israel,2018
