Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Antofagasta,10.616,3.662,0.1128,13.724,1813,Materials,Diversified Metals & Mining,Europe,United Kingdom,2017
Fuyao Glass Industry Group,8.41,2.471,0.4724,4.298,1813,Materials,Specialized Chemicals,Asia,China,2017
Bank of Queensland,3.491,1.742,0.2466,39.178,1815,Financials,Regional Banks,Australia,Australia,2017
Angang Steel,5.289,8.655,0.2408,12.701,1816,Materials,Iron & Steel,Asia,China,2017
Kingboard Chemical Holdings,4.009,4.616,0.6476,9.857,1817,Materials,Specialized Chemicals,Asia,Hong Kong,2017
Wanhua Chemical Group,9.524,3.908,0.4093,7.734,1817,Materials,Specialized Chemicals,Asia,China,2017
Habib Bank,3.74,1.613,0.3254,24.069,1819,Financials,Regional Banks,Asia,Pakistan,2017
Umicore,6.048,11.553,0.1446,4.442,1819,Materials,Diversified Metals & Mining,Europe,Belgium,2017
Popular,4.161,1.933,0.2167,38.662,1821,Financials,Regional Banks,North America,Puerto Rico,2017
Chesapeake Energy,5.63,8.418,-4.169,13.028,1822,Energy,Oil & Gas Operations,North America,United States,2017
Golden Agri-Resources,3.315,7.214,0.397,8.306,1823,Consumer Staples,Food Processing,Asia,Singapore,2017
Far Eastern New Century,4.544,6.693,0.1956,15.932,1824,Materials,Diversified Chemicals,Asia,Taiwan,2017
Musashino Bank,0.952,0.609,0.1062,37.995,1825,Financials,Regional Banks,Asia,Japan,2017
JB Financial Group,0.799,1.777,0.1142,37.919,1826,Financials,Regional Banks,Asia,South Korea,2017
Basler Kantonalbank,3.009,0.732,0.1235,37.893,1827,Financials,Regional Banks,Europe,Switzerland,2017
Indian Overseas Bank,1.04,3.51,-0.5516,37.834,1828,Financials,Regional Banks,Asia,India,2017
Bid Corp.,6.664,9.433,0.2551,3.758,1829,Financials,Investment Services,Africa,South Africa,2017
Marine Harvest ASA,7.007,3.877,0.5942,5.066,1829,Consumer Staples,Food Processing,Europe,Norway,2017
Nippon Paper Industries,2.091,8.99,-0.1663,11.953,1829,Materials,Paper & Paper Products,Asia,Japan,2017
TAQA,0.941,4.388,-5.1821,28.449,1829,Utilities,Electric Utilities,Asia,United Arab Emirates,2017
United Aircraft,4.423,6.223,-0.0373,17.216,1829,Industrials,Aerospace & Defense,Asia,Russia,2017
Inventec,2.566,13.285,0.1748,5.659,1834,Information Technology,Computer Hardware,Asia,Taiwan,2017
Bluescope Steel,5.126,7.401,0.3812,6.799,1835,Materials,Iron & Steel,Australia,Australia,2017
Hanwa,1.441,13.234,0.249,5.855,1836,Materials,Diversified Metals & Mining,Asia,Japan,2017
Makita,9.524,3.735,0.3995,4.983,1836,Consumer Staples,Household/Personal Care,Asia,Japan,2017
China Railway Signal & Communication,7.251,4.426,0.4595,7.237,1838,Industrials,Electrical Equipment,Asia,China,2017
Shanghai Industrial Holdings,3.307,2.851,0.374,19.508,1839,Financials,Real Estate,Asia,Hong Kong,2017
Xiamen International Trade Group,2.179,13.149,0.1509,8.619,1840,Industrials,Trading Companies,Asia,China,2017
Hokkoku Bank,1.075,0.607,0.1355,36.536,1841,Financials,Regional Banks,Asia,Japan,2017
Dali Foods Group,8.019,2.687,0.4727,2.371,1842,Consumer Staples,Food Processing,Asia,China,2017
Commercial Bank of Qatar,3.353,1.681,0.0771,35.805,1843,Financials,Regional Banks,Asia,Qatar,2017
Industrias Peñoles,10.365,4.414,0.3073,6.887,1843,Materials,Diversified Metals & Mining,North America,Mexico,2017
Allahabad Bank,0.838,3.208,-0.1099,35.707,1845,Financials,Regional Banks,Asia,India,2017
Avery Dennison,7.113,6.086,0.3207,4.396,1845,Materials,Specialized Chemicals,North America,United States,2017
Merlin Properties SOCIMI S.A,5.426,0.401,0.6445,11.516,1845,Financials,Investment Services,Europe,Spain,2017
Petro Rabigh,3.02,6.704,0.0098,15.494,1845,Materials,Diversified Chemicals,Asia,Saudi Arabia,2017
Phosagro,5.502,2.802,0.8939,3.808,1849,Materials,Specialized Chemicals,Asia,Russia,2017
UCO Bank,0.905,2.869,-0.4431,35.669,1849,Financials,Regional Banks,Asia,India,2017
China Molybdenum,10.996,1.002,0.1497,12.693,1851,Materials,Iron & Steel,Asia,China,2017
NH Investment & Securities,2.991,1.487,0.2035,35.578,1852,Financials,Investment Services,Asia,South Korea,2017
Japan Securities,0.514,0.212,0.0285,35.553,1853,Financials,Investment Services,Asia,Japan,2017
Corporation Bank,0.98,3.231,-0.0767,35.544,1854,Financials,Regional Banks,Asia,India,2017
Public Power,0.754,5.815,0.0747,18.074,1854,Utilities,Electric Utilities,Europe,Greece,2017
Tongling Nonferrous Metals,4.928,12.765,-0.1153,6.134,1856,Materials,Diversified Metals & Mining,Asia,China,2017
Zhongsheng Group Holdings,3.083,10.761,0.2785,5.705,1857,Consumer Discretionary,Specialty Stores,Asia,China,2017
Alawwal Bank,3.35,1.402,0.2839,28.005,1858,Financials,Regional Banks,Asia,Saudi Arabia,2017
Oriental Bank of Commerce,0.769,3.206,0.0217,34.902,1859,Financials,Regional Banks,Asia,India,2017
Paramount Res,1.407,0.186,0.8795,1.535,1860,Energy,Oil & Gas Operations,North America,Canada,2017
Toyota Boshoku,4.046,12.549,0.0839,5.561,1861,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2017
JC Penney,1.796,12.547,0.001,9.314,1862,Consumer Discretionary,Department Stores,North America,United States,2017
Spectrum Brands Holdings,8.145,5.059,0.3313,6.954,1863,Consumer Staples,Household/Personal Care,North America,United States,2017
G4S,5.957,10.241,0.2672,6.933,1864,Industrials,Security Systems,Europe,United Kingdom,2017
Jabal Omar Development,16.866,0.45,0.1962,6.092,1864,Financials,Consumer Financial Services,Asia,Saudi Arabia,2017
Guoco Group,3.811,1.815,0.465,14.87,1866,Financials,Investment Services,Asia,Hong Kong,2017
Two Harbors Investment,3.36,0.741,0.3533,20.112,1866,Financials,Real Estate,North America,United States,2017
Beijing Capital Development,4.857,4.292,0.2656,26.086,1868,Financials,Real Estate,Asia,China,2017
Hellenic Petroleum,1.723,7.389,0.3649,7.582,1868,Energy,Oil & Gas Operations,Europe,Greece,2017
Enka,6.806,3.499,0.5875,7.59,1870,Industrials,Construction Services,Europe,Turkey,2017
Jilin Jiutai Rural Commercial Bank,2.687,1.491,0.2837,27.552,1870,Financials,Regional Banks,Asia,China,2017
Innolux,4.241,8.902,0.058,11.526,1872,Information Technology,Computer Hardware,Asia,Taiwan,2017
Luzerner Kantonalbank,3.603,0.62,0.1894,34.294,1873,Financials,Regional Banks,Europe,Switzerland,2017
China Resources Gas Group,7.957,4.24,0.4238,7.697,1874,Energy,Oil & Gas Operations,Asia,Hong Kong,2017
First Quantum Minerals,7.367,2.677,-0.0568,19.483,1874,Materials,Diversified Metals & Mining,North America,Canada,2017
ST Engineering,8.048,4.841,0.3509,5.79,1874,Industrials,Aerospace & Defense,Asia,Singapore,2017
Delek Group,2.793,1.505,0.1628,34.153,1877,Financials,Investment Services,Asia,Israel,2017
Lanxess,6.248,8.517,0.2124,10.572,1877,Materials,Diversified Chemicals,Europe,Germany,2017
Extra Space Storage,9.83,0.973,0.3653,7.091,1879,Financials,Real Estate,North America,United States,2017
Financial Street Holdings,4.952,2.768,0.4221,16.236,1879,Financials,Real Estate,Asia,China,2017
Burberry Group,9.632,3.645,0.3718,2.919,1881,Consumer Discretionary,Apparel/Accessories,Europe,United Kingdom,2017
Petronas Gas,8.789,1.101,0.4197,3.736,1881,Utilities,Natural Gas Utilities,Asia,Malaysia,2017
Workday,16.587,1.569,-0.4083,3.166,1881,Information Technology,Software & Programming,North America,United States,2017
GS Engineering,1.95,9.512,-0.0236,11.075,1884,Industrials,Construction Services,Asia,South Korea,2017
Hokkaido Electric Power,1.511,6.525,0.0581,15.45,1885,Utilities,Electric Utilities,Asia,Japan,2017
Lonza Group,10.931,4.194,0.3055,7.052,1885,Materials,Specialized Chemicals,Europe,Switzerland,2017
FIBI Holdings,0.732,1.134,0.0662,33.602,1887,Financials,Regional Banks,Asia,Israel,2017
GEA Group,8.591,4.969,0.3148,6.547,1888,Industrials,Conglomerates,Europe,Germany,2017
Mid-america Apartment Communities,11.574,1.122,0.2116,11.604,1888,Financials,Real Estate,North America,United States,2017
Vietnam Dairy Products,9.134,2.092,0.3964,1.29,1888,Consumer Staples,Food Processing,Asia,Vietnam,2017
Sumitomo Rubber,4.475,6.964,0.3807,7.696,1891,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2017
Areva,1.725,0.011,-0.7356,33.299,1892,Utilities,Diversified Utilities,Europe,France,2017
Leidos,7.619,7.043,0.24,9.132,1893,Industrials,Aerospace & Defense,North America,United States,2017
Reliance Steel,5.795,8.613,0.3043,7.411,1894,Materials,Iron & Steel,North America,United States,2017
Kroton Educacional,7.062,1.505,0.5349,5.408,1895,,Educational & Training Services,South America,Brazil,2017
Laurentian Bank,1.487,1.153,0.1197,33.07,1896,Financials,Regional Banks,North America,Canada,2017
Babcock International Group,5.529,6.091,0.4331,7.633,1897,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2017
Fabege AB,2.689,0.246,0.8301,5.528,1897,Industrials,Construction Services,Europe,Sweden,2017
First Citizens BancShares,3.947,1.477,0.2255,32.991,1899,Financials,Regional Banks,North America,United States,2017
Hella Kgaa Hueck &,4.918,7.125,0.3665,5.457,1899,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,2017
BOK Financial,5.005,1.502,0.2298,32.954,1901,Financials,Regional Banks,North America,United States,2017
Jazz Pharmaceuticals,9.187,1.488,0.3892,4.8,1901,Health Care,Pharmaceuticals,Europe,Ireland,2017
Toho Holdings,1.636,11.756,0.1986,5.639,1901,Health Care,Pharmaceuticals,Asia,Japan,2017
Microchip Technology,16.029,3.063,0.0944,7.145,1904,Information Technology,Semiconductors,North America,United States,2017
Shanghai International Airport,8.575,1.037,0.4223,3.877,1905,Industrials,Other Transportation,Asia,China,2017
Atmos Energy,8.435,3.224,0.3717,10.579,1906,Utilities,Natural Gas Utilities,North America,United States,2017
Amdocs,8.961,3.752,0.4029,5.189,1907,Information Technology,Software & Programming,North America,United States,2017
Kuwait Projects,2.108,2.022,0.1268,32.669,1908,Financials,Investment Services,Asia,Kuwait,2017
China Aviation Oil,1.006,11.668,0.0888,1.344,1909,Industrials,Trading Companies,Asia,Singapore,2017
Hakuhodo DY Holdings,4.425,11.425,0.259,5.665,1910,Consumer Discretionary,Advertising,Asia,Japan,2017
MMI Holdings,2.457,3.672,0.1103,32.533,1910,Financials,Life & Health Insurance,Africa,South Africa,2017
Chinese Estates,2.966,0.893,0.8194,5.904,1912,Financials,Real Estate,Asia,Hong Kong,2017
TP ICAP,3.081,1.215,0.0583,32.12,1913,Financials,Investment Services,Europe,United Kingdom,2017
Technipfmc,15.631,,0,0.001,1914,Energy,Oil Services & Equipment,Europe,United Kingdom,2017
Murphy USA,2.716,11.595,0.2215,2.089,1915,Consumer Discretionary,Specialty Stores,North America,United States,2017
Bank of Nagoya,0.669,0.4,0.0491,31.992,1916,Financials,Regional Banks,Asia,Japan,2017
Emirates Integrated Telecom,7.455,3.465,0.4771,5.013,1917,Telecommunication Services,Telecommunications services,Asia,United Arab Emirates,2017
St Galler Kantonalbank,2.301,0.585,0.1482,31.683,1918,Financials,Regional Banks,Europe,Switzerland,2017
Ares Capital,7.492,1.125,0.4742,9.245,1919,Financials,Investment Services,North America,United States,2017
Aroundtown Property Holdings,3.351,1.099,0.8055,8.532,1919,Financials,Real Estate,Europe,Germany,2017
GOME Electrical Appliances Holding,3.082,11.531,0.0489,8.893,1919,Consumer Discretionary,Specialty Stores,Asia,Hong Kong,2017
Greentown China Holdings,2.135,4.473,0.2262,24.433,1919,Financials,Real Estate,Asia,China,2017
Jiangsu Expressway,7.197,1.353,0.5032,5.221,1919,Industrials,Other Transportation,Asia,China,2017
Premier,4.487,1.272,0.8047,2.583,1924,Health Care,Healthcare Services,North America,United States,2017
China Agri-Industries,2.703,11.486,0.1828,9.303,1925,Materials,Diversified Chemicals,Asia,Hong Kong,2017
Pou Chen,4.133,8.488,0.3104,9.284,1925,Consumer Discretionary,Apparel/Accessories,Asia,Taiwan,2017
Aldar Properties,4.881,1.733,0.7575,9.682,1927,Financials,Real Estate,Asia,United Arab Emirates,2017
Tomony Holdings,0.809,0.605,0.2342,31.264,1927,Financials,Regional Banks,Asia,Japan,2017
Vereit,8.466,1.446,-0.1954,15.588,1929,Financials,Real Estate,North America,United States,2017
BioMarin Pharmaceutical,15.204,1.113,-0.6422,4.024,1930,Health Care,Biotechs,North America,United States,2017
Steel Authority of India,4.271,5.943,-0.6563,16.16,1930,Materials,Iron & Steel,Asia,India,2017
Doha Bank,2.23,1.08,0.2894,24.816,1932,Financials,Regional Banks,Asia,Qatar,2017
Jaccs,0.703,1.088,0.0835,31.079,1932,Financials,Consumer Financial Services,Asia,Japan,2017
Indiabulls Housing Finance,6.307,1.656,0.408,13.717,1934,Financials,Consumer Financial Services,Asia,India,2017
Red Hat,15.138,2.412,0.2537,4.535,1935,Information Technology,Software & Programming,North America,United States,2017
Korea Investment Holdings,2.44,1.269,0.2411,30.898,1936,Financials,Investment Services,Asia,South Korea,2017
Indian Bank,2.024,2.755,0.1148,30.796,1937,Financials,Regional Banks,Asia,India,2017
Kesko,4.499,11.261,0.1084,4.649,1937,Consumer Staples,Food Retail,Europe,Finland,2017
Minato Bank,0.734,0.561,0.0663,30.761,1939,Financials,Regional Banks,Asia,Japan,2017
Andhra Bank,0.616,3.041,0.0852,30.697,1940,Financials,Regional Banks,Asia,India,2017
US Steel,5.908,10.261,-0.44,9.16,1941,Materials,Iron & Steel,North America,United States,2017
Verbund,6.084,3.093,0.4695,12.17,1942,Utilities,Electric Utilities,Europe,Austria,2017
Saudi Investment Bank,2.598,1.049,0.2807,25.151,1943,Financials,Regional Banks,Asia,Saudi Arabia,2017
BMCE Bank,3.525,1.945,0.2076,30.227,1944,Financials,Regional Banks,Africa,Morocco,2017
NH Foods,5.565,11.095,0.2229,6.369,1944,Consumer Staples,Food Processing,Asia,Japan,2017
Thomas Cook Group,1.601,11.086,0.017,9.035,1946,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2017
Manila Electric,6.256,5.416,0.4038,5.955,1947,Utilities,Electric Utilities,Asia,Philippines,2017
Arab Banking,1.088,1.685,0.183,30.141,1948,Financials,Regional Banks,Asia,Bahrain,2017
Synovus Financial,4.971,1.295,0.2468,30.131,1949,Financials,Regional Banks,North America,United States,2017
Western Union,9.22,5.419,0.2532,9.42,1950,Consumer Discretionary,Business & Personal Services,North America,United States,2017
Pearson,6.519,6.142,-3.1533,12.438,1951,Consumer Discretionary,Printing & Publishing,Europe,United Kingdom,2017
Banca IFIS,2.071,1.168,0.761,9.175,1952,Financials,Regional Banks,Europe,Italy,2017
Motherson Sumi Systems,8.273,6.095,0.2222,3.864,1952,Consumer Discretionary,Auto & Truck Parts,Asia,India,2017
SBA Communications,14.662,1.633,0.0762,7.361,1954,Telecommunication Services,Telecommunications services,North America,United States,2017
Advanced Micro Devices,12.728,4.272,-0.497,3.321,1955,Information Technology,Semiconductors,North America,United States,2017
HBC,1.457,10.977,-0.3918,9.366,1956,Consumer Discretionary,Department Stores,North America,Canada,2017
Total System Services,9.659,4.17,0.3181,6.366,1956,Consumer Discretionary,Business & Personal Services,North America,United States,2017
Sinopec Oilfield Service,7.037,6.378,-2.4036,10.719,1958,Energy,Oil Services & Equipment,Asia,China,2017
Westar Energy,7.716,2.562,0.3459,11.487,1959,Utilities,Electric Utilities,North America,United States,2017
Group 1 Automotive,1.42,10.888,0.1412,4.462,1960,Consumer Discretionary,Specialty Stores,North America,United States,2017
Dollarama,9.738,2.25,0.3384,1.45,1961,Consumer Discretionary,Discount Stores,North America,Canada,2017
Shanghai RAAS Blood Products,14.452,0.326,0.2308,1.956,1962,Health Care,Biotechs,Asia,China,2017
Associated Banc-Corp,3.605,1.159,0.1982,29.294,1963,Financials,Regional Banks,North America,United States,2017
DVB Bank,1.167,1.382,-0.1541,29.231,1964,Financials,Regional Banks,Europe,Germany,2017
RenaissanceRe Holdings,5.747,1.785,0.4973,12.352,1965,Financials,Diversified Insurance,North America,Bermuda,2017
Global Payments,11.884,3.776,0.2142,10.664,1966,Consumer Discretionary,Business & Personal Services,North America,United States,2017
Commerce Bancshares,5.643,1.181,0.2717,25.641,1967,Financials,Regional Banks,North America,United States,2017
ServiceNow,14.28,1.391,-0.4518,2.034,1967,Information Technology,Software & Programming,North America,United States,2017
Samsung SDI,8.513,4.483,-0.6467,12.337,1969,Information Technology,Electronics,Asia,South Korea,2017
China Great Wall Computer,4.374,10.754,0.0195,6.033,1970,Information Technology,Computer Hardware,Asia,China,2017
Tian An China Investments,1.229,0.244,0.736,4.346,1971,Industrials,Construction Services,Asia,Hong Kong,2017
HollyFrontier,4.738,10.556,-0.2615,9.553,1972,Energy,Oil & Gas Operations,North America,United States,2017
Dah Sing Financial Holdings,2.564,0.868,0.2437,28.794,1973,Financials,Regional Banks,Asia,Hong Kong,2017
Nanya Technology,4.307,1.291,0.7355,4.25,1973,Information Technology,Semiconductors,Asia,Taiwan,2017
Shanxi Taigang Stainless,4.087,8.524,-0.3218,10.995,1973,Materials,Iron & Steel,Asia,China,2017
First Horizon National,4.295,1.367,0.227,28.653,1976,Financials,Regional Banks,North America,United States,2017
Brother Industries,5.184,6.01,0.4081,5.799,1977,Industrials,Business Products & Supplies,Asia,Japan,2017
Chicago Bridge & Iron,3.056,10.68,-0.3132,7.839,1977,Industrials,Construction Services,Europe,Netherlands,2017
Belle International Holdings,5.406,6.297,0.384,4.715,1979,Consumer Discretionary,Apparel/Footwear Retail,Asia,Hong Kong,2017
F5 Networks,8.878,2.022,0.3704,2.397,1979,Information Technology,Computer Services,North America,United States,2017
Valspar,8.837,4.212,0.3414,4.158,1979,Materials,Specialized Chemicals,North America,United States,2017
DKSH Holding,5.085,10.663,0.2117,4.344,1982,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,2017
Grupo Galicia,5.134,3.717,0.4073,15.308,1982,Financials,Regional Banks,South America,Argentina,2017
Bank of Iwate,0.721,0.427,0.0969,28.318,1984,Financials,Regional Banks,Asia,Japan,2017
Konica Minolta Business Solutions,4.281,8.918,0.2797,8.831,1984,Consumer Discretionary,Consumer Electronics,Asia,Japan,2017
